street	intersections	agencies	number_violations
23rd Ave	w/of 63rd st|e/of 63rd st|e/of 64th st|w/of 80th st|e/of 80th st|e/of 84th st|e/of 61st st|s/of 82nd st|w/of 85th st|s/of cropsey av|e/of 82nd st|e/of 59th st|n/of benson ave|s/of 64th st|n/of 64th st|s/of 84th st|w/of 82nd st|n/of cropsey av|s/of 85th st|e/of 83rd st|w/of 81st st|n/of 80th st|n/of 85th st|s/of stillwell|n/of 63rd st|n/of 81st st|n/of 84th st|e/of 78th st|e/of cropsey av|e/of 81st st|n/of 82nd st|s/of 81st st|e/of 79th st|e/of cropsey a|s/of bay pky|s/of 62nd st|s/of 80th st|e/of 62nd st|w/of 78th st|n/of 83rd st|s/of 86th st|n/of 86th st|n/of 79th st|w/of stillwell|s/of 79th st|s/of 78th st|s/of 63rd st|w/of 60th st|w/of 86th st|e/of benson ave|s/of 83rd st|w/of 64th st|w/of 83rd st|e/of 86th st|e/of 85th st|w/of 62nd st	T	949
23rd St	w/of 3rd ave|n/of 5th ave|w/of 4th ave|e/of 3rd ave|w/of 7th ave|s/of 86th st|s/of 7th ave|s/of 5th ave|s/of 63rd st|w/of 5th ave|e/of 5th ave|e/of 6th ave|n/of 7th ave|e/of 7th ave|s/of 6th ave|w/of foster ave	T	316
24 AVE		P	19
24 AVENUE		S|P	167
24 ST		P	10
24 STREET		S|P	89
24th Ave	w/of 64th st|n/of 83rd st|n/of 86th st|s/of 86th st|e/of 85th st|s/of 83rd st|e/of 86th st|w/of cropsey av|e/of dahill rd|n/of dahill rd|e/of 82nd st|w/of 63rd st|n/of 84th st|n/of 82nd st|e/of 84th st|s/of 84th st|e/of 64th st|s/of 62nd st|n/of cropsey av|e/of 62nd st|s/of cropsey av|s/of 85th st|w/of mcdonald a|s/of 82nd st|e/of cropsey av|s/of mcdonald a|w/of 84th st|w/of 81st st|w/of shore pky|s/of benson ave|e/of 83rd st|w/of 83rd st|w/of 82nd st|w/of 62nd st|n/of 63rd st|w/of 86th st|e/of shore pky|n/of 85th st|s/of dahill rd|n/of 64th st|s/of 64th st|s/of 63rd st|w/of dahill rd|n/of 62nd st|w/of 85th st	T	568
24th St	w/of 6th ave|n/of 5th ave|w/of 3rd ave|e/of 5th ave|n/of 6th ave|w/of 5th ave|e/of 4th ave|e/of 6th ave|s/of 5th ave|s/of 86th st	T	150
25 AVE		P	7
25 AVENUE		S|P	35
25 ST		P	4
25 STREET		S|P	45
25th Ave	s/of shore pky|s/of 86th st|w/of 85th st|n/of 86th st|n/of 84th st|e/of 20th ln|s/of 84th st|s/of 20th ln|e/of 85th st|w/of cropsey av|s/of 85th st|w/of bath ave|n/of shore pky|e/of 84th st|s/of cropsey av|e/of 86th st|w/of harway ave|s/of bath ave|s/of benson ave|s/of benson av|e/of shore pky|w/of 84th st|w/of 4th ave|s/of stillwell	T	155
25th St	n/of 5th ave|e/of bay 40th s|n/of 4th ave|e/of 3rd ave|s/of cropsey ave	T	112
26 AVE		P	5
26 AVENUE		S	41
26 ST		P	5
26 STREET		P|S	43
26th Ave	e/of benson ave|n/of shore pky|n/of bath ave|s/of cropsey ave|n/of benson ave|w/of stillwell|s/of benson ave|e/of bath ave|e/of shore pky|s/of cropsey av|w/of cropsey av|n/of cropsey av|w/of harway ave|s/of harway ave	T	78
26th St	s/of avenue u|e/of 5th ave|w/of 4th ave|e/of 4th ave|n/of 5th ave	T	93
27 AVENUE		S|P	42
27 STREET		S|P	22
27th Ave	s/of benson av|w/of cropsey av|w/of benson av|w/of cropsey a|s/of 27th st|s/of bath ave|w/of e 27th st|w/of stillwell a|w/of bath ave|s/of cropsey av|e/of bath ave|n/of benson av|n/of bath ave|n/of shore pky|w/of stillwell|e/of cropsey a|s/of stillwell|n/of harway ave|e/of harway ave|e/of stillwell|n/of stillwell|w/of harway ave	T	259
27th St	n/of 5th ave|s/of 5th ave|w/of 3rd ave|e/of 3rd ave	T	52
28 AVE		P	8
28 AVENUE		S|P	32
28 STREET		S	26
28th Ave	w/of bath ave|s/of harway ave|n/of avenue u|w/of harway ave|w/of stillwell|n/of bath ave	T	38
28TH AVE		P	6
28th St	e/of 3rd ave|s/of clarendon|w/of 3rd ave|w/of 5th ave	T	29
29 ST		P	8
29 STREET		S|P	24
29th St	e/of 3rd ave|e/of 2nd ave|w/of 2nd ave	T	14
2nd Ave	s/of 36th st|n/of 34th st|n/of 29th st|s/of 62nd st|n/of 53rd st|w/of 53rd st|s/of 33rd st|s/of 32nd st|n/of 36th st|s/of 39th st|n/of 55th st|n/of 11th st|n/of 33rd st|s/of wakeman p|e/of 52nd st|s/of 9th ave|n/of 13th st|s/of 63rd st|s/of 6th st|s/of 48th st|w/of 29th st|n/of 57th st|e/of 33rd st|n/of 52nd st|e/of 10th st|e/of 43rd st|s/of 29th st|e/of 61st st|e/of 36th st|s/of 8th st|w/of 56th st|s/of 34th st|n/of 10th st|e/of 41st st|s/of 50th st|e/of 63rd st|e/of 56th st|w/of 34th st|w/of 9th st|n/of 40th st|n/of 47th st|n/of 62nd st|s/of 37th st|e/of 34th st|e/of 60th st|w/of bay 32nd st|w/of 35th st|e/of 50th st|s/of 43rd st|e/of 45th st|n/of 28th st|w/of 55th st|s/of 60th st|w/of 41st st|s/of 53rd st|n/of 56th st|n/of 50th st|n/of 35th st|w/of 48th st|s/of 61st st|w/of 61st st|w/of 62nd st|w/of 52nd st|n/of 61st st|s/of 52nd st|s/of 9th st|s/of 15th st|s/of 40th st|n/of 9th st|n/of 41st st|n/of 60th st|n/of wakeman pl|s/of 35th st|n/of 51st st|n/of 45th st|s/of 7th st|s/of 55th st|n/of 44th st|e/of 48th st|n/of 32nd st|e/of bay 32nd st|s/of 65th st|n/of wakeman p|e/of 55th st|n/of 39th st|e/of 7th st|w/of 42nd st|w/of 51st st|n/of 54th st|w/of prospect p	T	1006
2ND AVE		P	10
2ND AVENUE		P	11
2nd Pl	w/of 5th ave|w/of court st|w/of smith st|e/of clinton st|e/of court st|w/of clinton st|n/of court st|n/of smith st	T	385
2ND PL		P	7
2ND PLACE		P	7
2nd St	e/of 6th ave|e/of bond st|w/of 8th ave|w/of 5th ave|n/of prospect p|s/of bond st|w/of 7th ave|w/of prospect|w/of prospect p|n/of empire bl|w/of 6th ave|s/of 8th ave|s/of 6th ave|s/of hoyt st|w/of bond st|e/of henry st|n/of hoyt st|e/of 5th st|n/of 8th ave|e/of 8th ave|e/of 5th ave|e/of 4th ave|n/of 7th ave|n/of 6th ave|s/of prospect p|e/of 7th ave|n/of bond st|e/of smith st|e/of prospect p	T	2019
2ND ST		P	6
2ND STREET		P	8
3 AVE	i/o 22 st|68 st	P	88
3 AVENUE	24 street	S|P	3476
3 PLACE		S|P	35
3 STREET		S|P	235
30 ST		P	9
30 STREET	3 ave	S|P	27
30th St	n/of 5th ave|e/of 4th ave|n/of 10th ave|n/of 4th ave	T	12
31 ST	neptune	S|P	4
31 STREET		S|P	51
31st St	s/of 4th ave|e/of kings hwy|e/of 4th ave|n/of avenue h|s/of cropsey ave	T	31
32 ST		P	11
32 STREET		P|S	82
32nd St	e/of 3rd ave|w/of 5th ave|n/of glenwood r|e/of 4th ave|w/of 4th ave|w/of 3rd ave|n/of avenue i	T	294
33 ST		P	6
33 STREET		P|S	65
33rd St	e/of 4th ave|e/of 3rd ave|w/of 5th ave|s/of 3rd ave	T	101
34 ST		P	8
34 STREET		S|P	138
34th St	e/of 4th ave|n/of 4th ave|s/of lenox rd|w/of 3rd ave|w/of 4th ave|n/of 5th ave|e/of 5th ave	T	228
35 STREET		S|P	40
35th St	w/of 4th ave|e/of avenue d|w/of 14th ave|n/of surf ave|s/of surf ave|n/of dahill rd|s/of 4th ave|s/of 14th ave|n/of 3rd ave|w/of 3rd ave|n/of 14th ave|e/of 14th ave|w/of dahill rd|e/of 3rd ave|s/of mermaid a|s/of 3rd ave	T	235
36 ST	4 ave	P	21
36 STREET		S|P	91
36th St	e/of 5th ave|w/of 13th ave|s/of 9th ave|e/of 6th ave|s/of 12th ave|e/of 15th ave|n/of fort hami|n/of 9th ave|w/of 15th ave|w/of 14th ave|e/of fort hamil|w/of 4th ave|s/of 14th st|e/of minna st|w/of 15th st|w/of tehama st|n/of 13th ave|e/of 7th ave|w/of 12th ave|n/of 12th ave|n/of 7th ave|n/of church ave|n/of 14th ave|n/of 15th ave|w/of 7th ave|n/of 4th ave|w/of 9th ave|s/of clara st|s/of church ave|e/of church ave|w/of church ave|e/of clara st|s/of 15th st|w/of 5th ave|s/of 14th ave|e/of 12th ave|e/of 13th ave|e/of 14th ave|s/of 4th ave	T	1013
37 ST		P	14
37 STREET		P|S	131
37th St	w/of fort hamil|n/of 9th ave|w/of 14th ave|e/of fort hamilt|e/of 13th ave|e/of 9th ave|n/of 15th ave|n/of 12th ave|n/of 14th ave|w/of old new ut|s/of 14th ave|e/of 12th ave|s/of 39th st|w/of 5th ave|w/of 8th ave|4 feet from 13th ave|s/of 9th ave|n/of 5th ave|s/of old new ut|e/of fort hamil|s/of fort hami|s/of 4th ave|e/of 4th ave|s/of 5th ave|e/of 7th ave|s/of 12th ave|e/of church ave|n/of fort hami|e/of old new ut|w/of 15th ave|w/of 12th ave|e/of 14th ave|w/of church ave|e/of 8th ave|w/of old new utr|w/of 9th ave|w/of old new u|w/of 13th ave|w/of fort hami|e/of 15th ave|s/of 13th ave|n/of old new utr|w/of 3rd ave|n/of old new ut|w/of dahill rd|w/of 7th ave|e/of 3rd ave|s/of dahill rd|w/of 4th ave|e/of 5th ave|n/of 39th st	T	1705
38 ST		S|P	48
38 STREET		P|S	83
38th St	e/of 14th ave|w/of fort hamil|e/of fort hamil|n/of 14th ave|w/of dahill rd|e/of 12th ave|s/of 15th ave|w/of 3rd ave|e/of fort hamilt|w/of 5th ave|n/of 13th ave|w/of 14th ave|s/of 10th ave|e/of 13th ave|n/of fort hamil|n/of 15th ave|n/of avenue l|e/of 5th ave|w/of 14th st|w/of fort hami|w/of 4th ave|w/of 12th ave|w/of 13th ave|w/of 15th ave|e/of 10th ave|s/of 13th ave|e/of 15th ave|e/of 4th ave|s/of 14th ave|n/of 4th ave|s/of 14th st|w/of fort hamilt|s/of 4th ave|e/of 7th ave|n/of 5th ave|s/of 5th ave|w/of clarkson av	T	3071
38TH ST		P	5
39 ST	8 ave	P	60
39 STREET		P|S	195
39th St	e/of fort hamilt|e/of 1st ave|n/of 15th ave|s/of 15th ave|w/of 13th ave|e/of new utrech|about 7 feet from|n/of 12th ave|n/of 14th ave|w/of 7th ave|w/of fort hamil|s/of 2nd ave|e/of 12th ave|e/of fort hamil|e/of 8th ave|w/of 1st ave|e/of 13th ave|w/of 3rd ave|e/of 6th ave|w/of 14th ave|w/of 16th ave|e/of 5th ave|e/of 9th ave|n/of fort hamilt|n/of 13th ave|s/of 13th ave|e/of 7th ave|n/of fort hamil|e/of 10th ave|w/of 10th ave|s/of 16th ave|n/of new utrech|w/of 5th ave|w/of 9th ave|w/of 8th ave|w/of 2nd ave|e/of 2nd ave|n/of 8th ave|e/of 14th ave|w/of 15th ave|e/of 15th ave|w/of 6th ave|s/of 9th ave|n/of 10th ave|s/of 8th ave|s/of new utrecht	T	2867
3rd Ave	s/of 41st st|s/of 48th st|n/of 10th st|s/of 60th st|n/of 50th st|n/of 48th st|s/of 20th st|s/of 38th st|n/of 29th st|e/of 62nd st|s/of 42nd st|n/of 40th st|n/of 41st st|n/of 44th st|n/of degraw st|w/of douglass s|n/of 25th st|s/of 96th st|n/of 47th st|n/of 7th st|n/of 97th st|s/of 101st st|s/of 62nd st|s/of carroll st|n/of 62nd st|s/of bergen st|e/of 58th st|s/of 27th st|e/of 53rd st|n/of 49th st|n/of 79th st|s/of 39th st|n/of 54th st|n/of 78th st|s/of 44th st|central  side of 3rd|s/of 50th st|e/of pacific st|w/of flatbush av|w/of 59th st|s/of pacific st|e/of 46th st|w/of 42nd st|s/of ovington a|s/of 43rd st|w/of 36th st|w/of 24th st|w/of schermerho|n/of union st|w/of 31st st|w/of 38th st|w/of 44th st|s/of 93rd st|e/of shore rd|8116|n/of shore rd|w/of 30th st|s/of wyckoff st|w/of 32nd st|n/of 45th st|s/of degraw st|n/of bay ridge p|n/of atlantic av|n/of shore pky|n/of 90th st|n/of marine ave|s/of ovington av|s/of shore rd|s/of 67th st|s/of 82nd st|s/of 19th st|w/of 3rd st|n/of 73rd st|s/of schermerhor|n/of 80th st|middle of 3rd avenue|n/of 9th st|s/of 46th st|s/of 57th st|e/of 51st st|s/of state st|n/of 43rd st|s/of 37th st|n/of bay ridge|s/of 26th st|n/of 28th st|e/of 63rd st|12th st|e/of degraw st|n/of 91st st|n/of 51st st|e/of 65th st|s/of 63rd st|w/of 10th st|s/of 86th st|e/of 50th st|e/of 34th st|n/of 59th st|s/of 21st st|w/of 55th st|s/of 85th st|e/of 43rd st|n/of 63rd st|w/of 2nd ave|e/of 22nd st|n/of 65th st|n/of 34th st|s/of 35th st|w/of 84th st|n/of 30th st|s/of 3rd st|e/of 59th st|w/of 48th st|s/of 36th st|w/of 68th st|s/of 52nd st|w/of 46th st|w/of 23rd st|30 feets from 42nd s|c side of 3rd ave|n/of 23rd st|n/of state st|s/of schermerho|w/of 95th st|w/of 78th st|n/of 92nd st|s/of 61st st|n/of 71st st|n/of senator st|w/of 33rd st|underpass|w/of 101st st|w/of pacific st|e/of 12th st|w/of degraw st|e/of bergen ave|w/of 43rd st|e/of 85th st|w/of 34th st|e/of 35th st|e/of 38th st|n/of 52nd st|n/of 96th st|n/of pacific st|n/of wyckoff st|n/of 1st st|n/of 22nd st|centrial side of 3rd|e/of 5th ave|e/of 71st st|w/of 100th st|n/of schermerho|l|s/of 78th st|e/of 45th st|n/of 72nd st|w/of schermerh|s/of 100th st|n/of 24th st|s/of 58th st|n/of 6th st|w/of 52nd st|n/of 55th st|e/of 30th st|s/of 30th st|n/of 46th st|e/of 84th st|middle of 3rd ave|s side of 3rd ave|s/of 25th st|e/of 60th st|e/of 100th st|s/of 84th st|n/of 85th st|n/of 38th st|w/of shore rd|s/of 87th st|s/of 40th st|n/of 35th st|n/of 60th st|s/of 23rd st|s/of 51st st|s/of 34th st|n/of 37th st|e/of 96th st|s/of 81st st|n/of 39th st|s/of 95th st|s/of 73rd st|s/of 32nd st|e/of 3rd st|e/of 37th st|s/of 29th st|e/of 54th st|s/of sackett st|e/of 36th st|s/of 97th st|w/of 35th st|w/of 50th st|n/of 36th st|n/of 3rd st|s/of 71st st|s/of 92nd st|e/of 44th st|n/of 27th st|s/of 49th st|e/of schermerho|e/of 49th st|n/of 94th st|w/of 58th st|w/of 37th st|e/of 56th st|e/of 97th st|central side of 3rd|n/of 42nd st|n/of dean st|s/of 59th st|s/of atlantic a|n/of atlantic a|s/of 91st st|w/of sackett st|s/of 99th st|n/of 21st st|e/of state st|s/of 33rd st|e/of atlantic a|w/of 45th st|n/of 58th st|n/of 82nd st|s/of 10th st|e/of 39th st|e/of 99th st|e/of dean st|n/of 99th st|e/of 32nd st|w/of 29th st|e/of sackett st|w/of 39th st|n/of 56th st|c side of 3 ave|n/of 32nd st|n/of sackett st|n/of 84th st|under the gowanus ex|s/of 72nd st|s/of 68th st|s/of 54th st|e/of shore blvd|n/of 20th st|s/of 6th st|n/of 31st st|e/of 33rd st	T	10706
3RD AVE	23	P	32
3RD AVENUE		P|S	12
3rd Pl	w/of clinton st|e/of clinton st|n/of 22nd st|w/of court st|e/of court st|n/of clinton st|s/of 21st st	T	271
3RD PL	i/o clinton st	P	9
3rd St	454|n/of 33rd st|e/of 4th ave|e/of 7th ave|s/of 5th ave|w/of prospect p|n/of prospect p|e/of hoyt st|n/of kings hwy|s/of 2nd st|w/of kent ave|w/of 3rd ave|e/of bond st|e/of 6th ave|n/of 6th ave|e/of 8th ave|n/of 5th ave|w/of 8th ave|s/of 4th ave|n/of 3rd ave|e/of 5th ave|w/of 5th ave|w/of prospect pa|w/of prospect|w/of 7th ave|s/of 3rd ave|w/of 6th ave|e/of 3rd ave|n/of state st	T	1966
3RD ST		P	4
4 AVE	i/o 101 st	P	126
4 AVENUE		S|P	1752
4 PLACE		P|S	121
4 STREET		S|P	175
40 ST		P|S	47
40 STREET		S|P	219
40th St	w/of new utrecht|w/of 13th ave|e/of 8th ave|n/of 15th ave|e/of 4th ave|w/of 4th ave|w/of fort hamilt|b|w/of new utrech|w/of fort hamil|e/of new utrecht|s/of fort hamil|n/of fort hamilt|e/of 14th ave|n/of 9th ave|w/of 6th ave|n/of fort hamil|e/of fort hamilt|w/of dahill rd|s/of 12th ave|e/of 13th ave|e/of 2nd ave|s/of 13th ave|n/of 13th ave|n/of 8th ave|w/of 16th ave|e/of fort hamil|n/of new utrecht|s/of 4th ave|e/of 5th ave|s/of 14th ave|e/of 10th ave|w/of 8th ave|w/of 15th ave|e/of new utrech|s/of 7th ave|e/of 7th ave|w/of 7th ave|w/of 3rd ave|e/of 12th ave|w/of 14th ave|w/of 5th ave|e/of 15th ave|e/of 16th ave|s/of 6th ave|s/of 8th ave|s/of fort hamilt|w/of 10th ave|n/of 10th ave|n/of 5th ave|n/of 8th st|e/of fort hami|n/of 2nd ave	T	2859
41 ST	fort hamilton	P|S	48
41 STREET		P|S	212
41st St	s/of 10th ave|w/of 7th ave|n/of 8th ave|e/of 5th ave|s/of 12th ave|s/of 7th ave|e/of 10th ave|s/of new utrech|e/of 4th ave|w/of dahill rd|n/of 6th ave|e/of fort hamilt|s/of fort hamil|e/of 9th ave|n/of 13th ave|s/of 16th ave|w/of 6th ave|s/of 6th ave|n/of 12th ave|n/of 5th ave|e/of 15th ave|n/of 6th st|n/of 7th ave|s/of 9th ave|n/of 9th ave|w/of 8th ave|w/of 9th ave|w/of 13th ave|e/of 2nd ave|e/of 1st ave|w/of 12th ave|s/of 13th ave|n/of 14th ave|e/of 14th ave|e/of 16th ave|w/of 4th ave|s/of 8th ave|w/of fort hamilt|w/of 13th st|n/of 4th ave|239|e/of 12th ave|e/of new utrecht|e/of new utrech|e/of 7th ave|w/of 15th ave|e/of 6th ave|w/of fort hamil|e/of 3rd ave|e/of 13th ave|e/of 8th ave|w/of 14th ave|e/of 39th st|w/of 3rd ave|n/of fort hamil|w/of 10th ave|e/of fort hamil|w/of fort hami|w/of 16th ave|w/of 5th ave|e/of fort hami|w/of cropsey av|s/of 5th ave|w/of 2nd ave|s/of 4th ave	T	3016
42 ST		P	33
42 STREET		P|S	166
42nd St	e/of 7th ave|e/of 9th ave|s/of 6th ave|s/of 12th ave|e/of 2nd ave|w/of new utrech|w/of 9th ave|w/of 16th ave|w/of 1st ave|n/of 2nd ave|n/of 5th ave|s/of 1st ave|s/of 4th ave|s/of 2nd ave|n/of 10th ave|s/of 10th ave|e/of 13th ave|w/of 13th ave|e/of 3rd ave|w/of 4th ave|e/of 14th ave|s/of 13th ave|w/of 14th ave|e/of 1st ave|w/of fort hamil|w/of 8th ave|n/of 8th ave|s/of 7th ave|e/of 11th ave|e/of fort hamil|n/of new utrecht|s/of 15th ave|w/of 13th st|s/of 8th ave|e/of new utrech|s/of 14th ave|n/of 1st ave|n/of fort hamil|e/of 8th ave|s/of 3rd ave|e/of fort hamilt|w/of fort hami|w/of 2nd ave|n/of 13th ave|e/of 15th ave|w/of 15th ave|w/of 12th ave|n/of 12th ave|e/of 10th ave|w/of 5th ave|s/of fort hamil|e/of 17th ave|w/of 10th ave|e/of 12th ave|w/of 7th ave|n/of 14th ave|w/of 3rd ave|n/of 7th ave	T	2570
43 ST		P|S	69
43 STREET		P|S	223
43rd St	e/of 9th ave|e/of 1st ave|n/of 7th ave|w/of 4th ave|s/of 13th ave|s/of 5th ave|e/of 2nd ave|w/of 9th ave|s/of 2nd ave|e/of 16th ave|w/of 10th ave|w/of 15th ave|s/of 12th ave|w/of 16th ave|s/of 14th ave|e/of 15th ave|s/of 10th ave|e/of 10th ave|e/of 17th ave|s/of 16th ave|w/of dahill rd|w/of 8th ave|w/of 17th ave|w/of 13th ave|w/of new utrecht|s/of 1st ave|w/of fort hamil|e/of 13th ave|e/of fort hamil|w/of 14th ave|w/of 7th ave|n/of 16th ave|e/of new utrecht|n/of 12th ave|s/of 8th ave|n/of 9th ave|n/of fort hamil|n/of 1st ave|n/of new utrech|n/of dahill rd|w/of 12th ave|e/of 7th ave|e/of new utrech|e/of 14th ave|n/of 8th ave|w/of 5th ave|w/of 2nd ave|e/of 8th ave|s/of fort hamil|w/of new utrech|e/of 12th ave|n/of 5th ave|n/of 13th ave|e/of 4th ave|n/of 15th ave|w/of 1st ave|e/of fort hami|s/of glendale c|e/of 18th ave|w/of 18th ave|w/of 13th st	T	2759
43RD ST		P	5
44 ST		P	38
44 STREET	12 avenue	S|P	420
44th St	e/of 2nd ave|e/of 6th ave|w/of 13th ave|e/of 12th ave|w/of 6th ave|e/of fort hamil|s/of 9th ave|w/of 10th ave|w/of 15th ave|e/of 14th ave|s/of 5th ave|e/of 1st ave|n/of 5th ave|n/of 6th ave|w/of 2nd ave|n/of 15th ave|s/of 12th ave|w/of 14th ave|s/of 13th ave|e/of new utrech|n/of 2nd ave|w/of 18th ave|e/of 10th ave|w/of 16th ave|e/of 17th ave|w/of 5th ave|e/of 7th ave|162|s/of 14th ave|s/of 2nd ave|w/of new utrecht|e/of new utrecht|e/of 16th ave|n/of 17th ave|n/of 7th ave|n/of 14th ave|n/of 12th ave|s/of dahill rd|e/of 9th ave|e/of 8th ave|n/of 1st ave|w/of 1st ave|e/of 1st st|s/of 7th ave|e/of 5th ave|n/of 4th ave|w/of 17th ave|e/of 13th ave|w/of 12th ave|w/of 4th ave|e/of 6th st|w/of 3rd ave|w/of new utrech|e/of 15th ave|e/of 5th st|n/of 13th ave|e/of 39th st|s/of 15th ave|w/of 7th ave|e/of 3rd ave|w/of dahill rd|n/of dahill rd|s/of 6th ave|w/of 9th ave|s/of 3rd ave|n/of 8th ave|n/of 21st ave	T	2972
45 ST		P|S	44
45 STREET		S|P	275
45th St	w/of 5th ave|w/of 8th ave|e/of fort hamil|n/of 13th ave|w/of fort hamilt|e/of 39th st|s/of 13th ave|e/of 12th ave|e/of 11th ave|w/of 3rd ave|s/of 15th ave|n/of fort hamil|e/of 2nd ave|e/of 16th ave|address is on 45th s|n/of 3rd ave|s/of 3rd ave|e/of 5th ave|s/of fort hamil|s/of 12th ave|e/of 9th ave|e/of 13th st|n/of 7th ave|n/of 15th ave|e/of new utrecht|w/of 12th st|w/of 11th ave|s/of 14th ave|w/of 16th ave|w/of 6th ave|w/of 15th ave|w/of 17th ave|e/of 7th ave|e/of 13th ave|w/of 12th ave|n/of 8th ave|w/of fort hamil|e/of 15th ave|n/of 12th ave|e/of e 45th st|e/of 8th ave|e/of fort hamilt|s/of 8th ave|w/of new utrecht|n/of 16th ave|w/of 4th ave|s/of fort hamilt|n/of 9th ave|w/of new utrech|s/of 6th ave|s/of 9th ave|e/of 9th st|n/of 14th ave|n/of 4th ave|e/of 3rd ave|n/of 17th ave|n/of 18th ave|w/of 13th ave|w/of 18th ave|w/of 14th ave|tower 45|e/of 10th ave|e/of 14th ave|e/of 6th ave|e/of new utrech|w/of 7th ave|e/of 4th ave|s/of new utrech|s/of 7th ave|n/of fort hamilt|s/of 2nd ave|w/of 2nd ave|n/of 6th ave|n/of 10th ave|w/of 10th ave|s/of 5th ave	T	3119
45TH ST		P	6
46 ST		P	75
46 STREET		S|P	210
46th St	w/of 6th ave|e/of 13th ave|w/of 13th ave|e/of 3rd ave|w/of fort hamil|e/of 9th ave|e/of new utrecht|s/of farragut r|s/of 11th ave|w/of 9th ave|w/of 8th ave|w/of 4th ave|s/of 4th ave|s/of 13th ave|e/of 8th ave|n/of new utrech|e/of fort hamil|n/of fort hamilt|n/of 7th ave|e/of 4th ave|e/of 7th ave|w/of 12th ave|s/of 7th ave|w/of 2nd ave|w/of 11th ave|s/of 9th ave|w/of 14th ave|e/of new utrec|n/of 18th ave|w/of 3rd ave|w/of 5th ave|e/of 5th ave|w/of 18th ave|e/of 6th ave|n/of 6th ave|n/of 17th ave|e/of 12th ave|w/of 15th ave|s/of 6th ave|e/of 2nd ave|s/of 10th ave|w/of 17th ave|s/of new utrecht|s/of 12th ave|e/of fort hamilt|e/of 15th ave|n/of 8th ave|n/of 12th ave|e/of fort hami|w/of 7th ave|e/of 10th ave|e/of 16th ave|e/of new utrech|w/of new utrech|e/of 11th ave|w/of new utrecht|n/of 13th ave|w/of 10th ave|n/of 9th ave|n/of new utrecht|s/of 16th ave|e/of 14th ave|n/of 4th ave|s/of clarkson a|s/of new utrech|w/of fort hamilt|s/of 5th ave|n/of 3rd ave|w/of new utrec|n/of 15th ave	T	2790
47 ST	webster ave	P	25
47 STREET		S|P	241
47th St	w/of 3rd ave|e/of 3rd ave|e/of 15th ave|s/of 13th ave|w/of 16th ave|e/of 11th ave|s/of 16th ave|e/of 12th ave|e/of webster ave|e/of 7th ave|e/of 46th st|n/of 3rd ave|s/of webster av|s/of 9th ave|s/of 8th ave|s/of 11th ave|n/of 5th ave|s/of 19th ave|w/of webster av|n/of 15th ave|n/of 16th ave|e/of 6th ave|w/of 13th ave|e/of 5th ave|w/of 10th ave|w/of 14th ave|e/of 2nd ave|n/of 6th ave|s/of fort hamil|w/of 9th ave|e/of 14th ave|e/of 8th ave|n/of 7th ave|w/of 15th ave|s/of webster ave|e/of e 14th st|w/of 2nd ave|n/of fort hamil|w/of new utrecht|w/of 12th ave|n/of webster ave|w/of parkville|n/of 14th st|e/of 13th ave|n/of 11th ave|w/of 4th ave|w/of 6th ave|n/of 13th ave|e/of 10th ave|w/of 5th ave|w/of 7th ave|e/of 16th ave|s/of 5th ave|s/of 2nd ave|s/of 14th ave|s/of 15th ave|n/of 14th ave|s/of 6th ave|n/of 9th st|n/of 2nd ave|e/of fort hamil|n/of 8th ave|w/of 18th ave|w/of fort hamil|n/of 18th ave|w/of 8th ave|e/of parkville a|w/of webster ave|e/of webster av|e/of new utrech|e/of 4th ave|s/of 1st ave	T	2594
48 ST		P|S	42
48 STREET		S|P	262
48th St	w/of 13th ave|w/of 9th ave|e/of 14th ave|w/of 17th ave|e/of 8th ave|e/of 16th ave|e/of 2nd ave|w/of 3rd ave|w/of 6th ave|w/of 2nd ave|e/of fort hamilt|n/of 6th ave|n/of 10th ave|e/of 4th ave|n/of 7th ave|n/of 12th ave|s/of 10th ave|s/of 8th ave|s/of 14th ave|s/of 6th ave|n/of 8th ave|e/of 17th ave|w/of 4th ave|n/of 9th ave|e/of 7th ave|e/of 6th ave|w/of 14th ave|e/of 10th ave|w/of 7th ave|w/of 16th ave|e/of 12th ave|w/of 12th ave|s/of 3rd ave|n/of 5th ave|w/of 11th ave|e/of 11th ave|s/of maple st|w/of 5th ave|n/of new utrech|w/of new utrech|4813 9th ave|s/of 11th ave|s/of 16th ave|e/of new utrecht|s/of 7th ave|s/of 5th ave|e/of 1st ave|w/of new utrecht|e/of 3rd ave|n/of 2nd ave|n/of 11th ave|n/of 1st ave|e/of 13th ave|e/of 15th ave|w/of fort hamil|e/of 5th ave|e/of fort hamil|w/of 8th ave|s/of fort hamil|n/of 14th ave|s/of 4th ave|e/of new utrech|w/of 18th ave|n/of 13th ave|e/of 9th ave|e/of 28th ave|n/of 4th ave	T	2533
48TH ST		P	4
48TH STREET		P	4
49 ST	19th avenue	P	64
49 STREET		S|P	293
